SpaceID,BlockFace,MeterType,RateType,RateRange,MeteredTimeLimit,ParkingPolicy,StreetCleaning,Lan,Long,LowestRate
LC315,8301 BEVERLY BL,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.07617,-118.370376,1
TZ82,18401 BURBANK BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,10A-12P Mon,34.172341,-118.534675,1
CB2244,501 E PICO BLVD,Single-Space,TOD,$0.5 - $1.5,2HR,8A-6P Mon-Sat,,34.033545,-118.255263,0.5
PC226,1200 WINDSOR BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,8A-10A Wed,34.048468,-118.329214,1
CB2841,1301 S OLIVE ST,Single-Space,FLAT,$0.50 ,4HR,8A-8P Mon-Sat,,34.036786,-118.264224,0.5
PB301,5400 PICO BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.048813,-118.357488,1
PR533,1200 LA CIENEGA BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.0543,-118.376033,1
PC34,4301 PICO BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.048241,-118.330189,1
WU1134,400 BOYLSTON ST,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,10A-1P Tue,34.055907,-118.258207,1
PR536,1200 LA CIENEGA BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.054485,-118.376037,1
WU723,1501 JAMES M WOOD BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.050587,-118.272416,1
WF156,8400 3RD ST,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.073065,-118.374391,1
WA544,2501 6TH ST,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat",,34.061658,-118.279395,1
HO486,6301 YUCCA ST,Single-Space,TOD,$1.5 - $3,2HR,"8A-8P Mon-Sat, 11A-8P Sun",8A-10A Mon,34.104087,-118.328731,1.5
MM215,601 CLOVERDALE AV,Single-Space,FLAT,$1.00 ,2HR,"PKG 8A-4P, 6P-8P Mon-Fri, 8A-8P Sat | CLO 4P-6P Mon-Fri",8A-10A Tue,34.06252,-118.346235,1
LC291,8201 BEVERLY BL,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.076176,-118.368164,1
WH229,22200 CLARENDON  ST,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,4A-630A Fri,34.169592,-118.607247,1
P236,800 ALMA REAL DR,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.045092,-118.525022,1
SC265,11800 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.142299,-118.390198,1
WW2164A,3400 WILSHIRE BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.061663,-118.297262,1
HO146,1600 WILCOX AV,Single-Space,TOD,$1.5 - $3,2HR,"PKG 8A-8P Mon-Sat, 11A-8P Sun | NP 8P-3A Next Day Thu-Fri-Sat Nights",,34.101014,-118.330952,1.5
EN460,5100 YARMOUTH AV,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,10A-12P Fri,34.163276,-118.52021,1
SO622,4900 VAN NUYS BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.160605,-118.448571,1
SA36,1801 SUNSET BL,Single-Space,FLAT,$1.00 ,30MIN,8A-8P Mon-Sat,,34.077971,-118.259841,1
CB1796,1100 S SANTEE ST,Single-Space,TOD,$1.5 - $4,2HR,"8A-6P Mon-Sat, 11A-6P Sun",,34.037214,-118.256503,1.5
TZ151,18601 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.170707,-118.540502,1
CB1318,1101 S. GRAND AV,Single-Space,TOD,$1.5 - $2,4HR,8A-8P Mon-Sat,,34.041129,-118.2625,1.5
WH612,21600 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,TANS 6A-9A Mon-Fri | PKG 9A-8P Mon-Sat,,34.168168,-118.600442,1
VN724,6300 SYLMAR AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.185362,-118.446468,1
SL565,2800 ROWENA AV,Single-Space,FLAT,$1.00 ,30MIN,8A-6P Mon-Sat,,34.107538,-118.265127,1
LM125A,700 ORANGE DR,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.08378,-118.341542,1
ED778,700 E 10TH ST,Single-Space,TOD,$0.5 - $2,2HR,8A-6P Mon-Sat,,34.035491,-118.251259,0.5
PR299,1500 ROBERTSON BL,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.051224,-118.384116,1
WW1259,3800 3RD ST,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.06893,-118.298734,1
SC747,4001 RADFORD AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.144366,-118.392807,1
VN531,6151 VAN NUYS BL,Single-Space,TOD,$0.5 - $1,2HR,8A-8P Mon-Sat,,34.182457,-118.448863,0.5
CB2092,400 E. 12TH ST,Single-Space,FLAT,$1.50 ,2HR,"8A-6P Mon-Sat, 11A-6P Sun",,34.035455,-118.256169,1.5
LH268,101 AVE 24,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.075621,-118.217044,1
WH708,19900 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,TANS 6A-9A Mon-Fri | PKG 9A-8P Mon-Sat,,34.171927,-118.567771,1
BF532,300 ORANGE GROVE AV,Single-Space,FLAT,$1.00 ,1HR,"8A-8P Mon-Sat, 11A-8P Sun",10A-12P Tue,34.076493,-118.360328,1
PR704,5800 PICO BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.051517,-118.367239,1
PR334,9301 PICO BL,Single-Space,FLAT,$1.00 ,1HR,TANS 7A-9A Mon-Fri | PKG 9A-6P Mon-Sat,,34.055357,-118.393164,1
VN897,6300 VAN NUYS BL,Single-Space,TOD,$0.5 - $1,2HR,8A-8P Mon-Sat,,34.185197,-118.448572,0.5
LT472,301 ALAMEDA ST,Single-Space,FLAT,$0.50 ,4HR,8A-6P Mon-Sat,,34.044771,-118.238194,0.5
VW1862,3100 5TH ST,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,8A-11A Tue,34.065095,-118.289234,1
EN471,17801 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,34.163268,-118.520986,1
ED372,701 E PICO BLVD,Single-Space,TOD,$0.5 - $1,2HR,8A-6P Mon-Sat,,34.032159,-118.252456,0.5
WW1970A,3301 WILSHIRE BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.061865,-118.29742,1
NH1034,4500 RIVERTON AV,Single-Space,FLAT,$1.00 ,4HR,8A-6P Mon-Sat,,34.152552,-118.36585,1
BR33,11601 W SAN VICENTE BLVD,Single-Space,FLAT,$2.00 ,1HR,"PKG 8A-6P Mon-Sat, 11A-6P Sun | PLO 6P-12A Daily",,34.053869,-118.465173,2
WW1506,1100 S WESTERN AV,Single-Space,FLAT,$1.00 ,15MIN,8A-6P Mon-Sat,,34.050162,-118.308953,1
WB841,501 W 22ND ST,Single-Space,FLAT,$0.50 ,4HR,"PKG 8A-6P Mon-Sat | NP 9P-12A Daily, 12A-6A Sun-Tue & Thu-Fri-Sat, 12A-630A Wed",,34.031434,-118.273358,0.5
CT28,101 ORD ST,Single-Space,TOD,$0.5 - $4,2HR,8A-8P Mon-Sat,4A-630A Fri,34.059809,-118.237611,0.5
SVV47,700 VERMONT AV,Single-Space,FLAT,$1.00 ,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,34.085208,-118.291599,1
WU917,1000 BEACON AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,10A-12P Fri,34.049389,-118.275508,1
W97,5901 W 98TH ST,Single-Space,FLAT,$1.00 ,2HR,8A-12A Daily,12P-230P Wed,33.947436,-118.387963,1
AE2,700 E 4TH PL,Single-Space,JUMP,$1\hr - $4\10hr,10HR,6A-4P Mon-Fri,,34.044712,-118.23707,1
W30,9900 S VICKSBURG AVE,Single-Space,FLAT,$1.00 ,2HR,PKG 8A-6P Daily | NP 6P-6A Nightly,,33.945814,-118.393849,1
SG2,7401 SUNSET BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P, 7P-9P Mon-Fri, 8A-9P Sat",,34.098122,-118.351999,1
VN547,6101 VAN NUYS BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.181372,-118.448862,1
CP163,21600 SHERMAN WY,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.20092,-118.60074,1
LP217,4300 DEGNAN BL,Single-Space,FLAT,$1.00 ,4HR,8A-8P Mon-Sat,,34.005018,-118.331343,1
AE553,401 N GAREY ST,Single-Space,JUMP,$1\hr - $4\10hr,10HR,6A-4P Mon-Fri,,34.051648,-118.234356,1
SC603,12500 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.142693,-118.40604,1
VW859,100 S VERMONT AV,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.071808,-118.291554,1
TZ494,18600 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,TANS 6A-9A Mon-Fri | PKG 9A-8P Mon-Sat,,34.170574,-118.540755,1
RS105C,9001 HARGIS ST,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,8A-10A Mon,34.03604,-118.389406,1
LP225,4300 DEGNAN BL,Single-Space,FLAT,$1.00 ,4HR,8A-8P Mon-Sat,,34.005627,-118.331337,1
OS83,11600 OLYMPIC BL,Single-Space,FLAT,$1.00 ,4HR,8A-6P Mon-Sat,,34.035031,-118.446294,1
NH1091,5101 KLUMP AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,10A-12P Fri,34.164178,-118.375807,1
WS216,1601 WESTWOOD BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.052214,-118.439275,1
LC396,8401 OAKWOOD AV,Single-Space,FLAT,$1.00 ,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",8A-10A Tue,34.078175,-118.376336,1
WN105,900 AVALON BL,Single-Space,FLAT,$0.50 ,30MIN,8A-6P Mon-Sat,4A-630A Thu,33.781405,-118.262444,0.5
AE3,700 E 4TH PL,Single-Space,JUMP,$1\hr - $4\10hr,10HR,6A-4P Mon-Fri,,34.044754,-118.237118,1
SG280,7701 SUNSET BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P, 7P-9P Mon-Fri, 8A-9P Sat",,34.09816,-118.357634,1
VN589,6100 VAN NUYS BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.181306,-118.448568,1
WH318,22501 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.167846,-118.617973,1
WB823,1701 S MAPLE AVE,Single-Space,FLAT,$1.00 ,2HR,TANS 4P-6P Mon-Fri | PKG 8A-4P Mon-Sat,,34.030425,-118.260657,1
SV581,1500 ARGYLE AV,Single-Space,FLAT,$1.50 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.099415,-118.325096,1.5
LM647,101 S. LA BREA AV,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,34.072248,-118.344153,1
HO251A,6401 SELMA AV,Single-Space,TOD,$1.5 - $2,2HR,"8A-8P Mon-Thu, 8A-12A Fri-Sat, 11A-8P Sun",,34.099831,-118.330768,1.5
ER33,5100 EAGLE ROCK BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.139625,-118.213969,1
WA330,801 ALVARADO ST,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.053926,-118.278553,1
SV896,6201 LELAND WAY,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",10A-1P Mon,34.097118,-118.326308,0.5
WU956,1300 OLYMPIC BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-10A, 3P-7P Mon-Fri | PKG 10A-3P Mon-Sat",,34.04741,-118.270532,1
SO877,13301 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,PKG 8A-6P Mon-Sat | PLO 6P-12A Daily,,34.146976,-118.424276,1
WW1437,901 S WESTERN AV,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.055168,-118.309166,1
SV387,1400 COLE PL,Single-Space,TOD,$0.5 - $1,2HR,"8A-8P Mon-Sat, 11A-8P Sun",10A-1P Tue,34.097684,-118.330215,0.5
SO674,5101 VAN NUYS BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.163415,-118.44883,1
WH810,22990 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.16467,-118.626998,1
NH362,11300 CHANDLER BL,Single-Space,FLAT,$1.00 ,30MIN,8A-6P Mon-Sat,,34.167985,-118.378033,1
PC46,4501 PICO BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.048624,-118.333981,1
CB2085,1300 S MAPLE AVE,Single-Space,TOD,$0.5 - $2,4HR,8A-6P Mon-Sat,,34.03393,-118.257593,0.5
TZ285,19501 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.172906,-118.559602,1
WW740,600 ALEXANDRIA AV,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,8A-10A Wed,34.062866,-118.297843,1
LM858,6600 MELROSE AV,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-9A, 4P-6P Mon-Fri | PKG 9A-4P Mon-Fri, 9A-6P Sat",,34.083376,-118.339445,1
WW75,4300 3RD ST,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.068873,-118.308401,1
BF700A,601 CRESCENT HEIGHTS BL,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",8A-10A Mon,34.083156,-118.365988,1
SG181,7901 SUNSET BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P, 7P-9P Mon-Fri, 8A-9P Sat",,34.098155,-118.36261,1
OS272,2001 SAWTELLE BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,8A-10A Fri,34.040398,-118.443253,1
WW253,4400 2ND ST,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,10A-12P Fri,34.071081,-118.309714,1
LC375,300 LA CIENEGA BL,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.076958,-118.376481,1
WH314,22501 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.168014,-118.617439,1
CB2743,701 SAN PEDRO ST,Single-Space,TOD,$0.5 - $5,2HR,8A-6P Mon-Sat,,34.039951,-118.247703,0.5
CB2419,700 SAN PEDRO ST,Single-Space,TOD,$0.5 - $1.5,4HR,8A-6P Mon-Sat,,34.03879,-118.248636,0.5
PR46,1100 ROBERTSON BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.05612,-118.383578,1
SO885,4201 DIXIE CANYON AV,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,8A-10A Thu,34.147346,-118.424972,1
VW1591,2501 PICO BL,Single-Space,FLAT,$1.00 ,1HR,TANS 4P-6P Mon-Fri | PKG 8A-4P Mon-Sat,,34.047337,-118.292976,1
SP347,301 7TH ST,Single-Space,FLAT,$0.50 ,2HR,8A-6P Mon-Sat,4A-630A Wed,33.737776,-118.284387,0.5
ED205A,751 12TH ST,Single-Space,TOD,$0.5 - $1.5,2HR,8A-6P Mon-Sat,,34.032624,-118.251026,0.5
HW463,5700 HOLLYWOOD BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.101617,-118.314421,1
SS466,1900 SAWTELLE BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,8A-10A Thu,34.041463,-118.443998,1
SC475,11101 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.141271,-118.372063,1
CB2794,101 W. OLYMPIC BL,Single-Space,TOD,$1.5 - $6,2HR,"TANS 7A-9A, 3P-7P Mon-Fri | PKG 9A-3P Mon-Fri, 8A-8P Sat | NP 9A-3P Mon-Fri, 8A-8P Sat",,34.040848,-118.2571,1.5
VW1440,500 WESTMORELAND AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,8A-11A Tue,34.064693,-118.288351,1
WF63,100 SWEETZER AV,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.072962,-118.369936,1
RS38,2500 ROBERTSON BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.038586,-118.388206,1
WW276,4301 3RD ST,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.069059,-118.309511,1
SP122,801 PACIFIC AV,Single-Space,FLAT,$0.50 ,2HR,8A-6P Mon-Sat,4A-630A Wed,33.736515,-118.288017,0.5
VS335,4900 SUNSET BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,34.098025,-118.296755,1
LC233,100 N. LA JOLLA AV,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",8A-10A Tue,34.075795,-118.367902,1
RS83,2601 ROBERTSON BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.037786,-118.388639,1
NH281,11200 CHANDLER BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.168001,-118.374788,1
TZ122,18501 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.169407,-118.537268,1
VW902,201 N VERMONT AV,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Sat",,34.075976,-118.291816,1
CT29,101 ORD ST,Single-Space,TOD,$0.5 - $4,2HR,8A-8P Mon-Sat,4A-630A Fri,34.05983,-118.237669,0.5
SC784,12900 VENTURA BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.145143,-118.414542,1
WW2693,3301 7TH ST,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Fri,10A-1P Thu,34.05981,-118.300377,1
VN754,6301 SYLMAR AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.184855,-118.446598,1
WSV165,12300 WILSHIRE BL,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat",,34.041938,-118.469952,1
CB1251,301 W PICO BLVD,Single-Space,FLAT,$1.00 ,4HR,"TANS 7A-9A, 4P-6P Mon-Fri | PKG 9A-4P, 6P-8P Mon-Fri, 8A-8P Sat",,34.038739,-118.263895,1
PW369A,11000 TENNESSEE AV,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,8A-11A Fri,34.038826,-118.436342,1
SS320,11700 SANTA MONICA BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat",,34.042888,-118.457735,1
CB3771,1600 S LOS ANGELES ST,Single-Space,TOD,$0.5 - $1,4HR,8A-6P Mon-Sat,,34.032576,-118.261778,0.5
WH526,22000 COSTANSO ST,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,12P-2P Mon,34.167533,-118.606216,1
SS395,11201 MASSACHUSETTS AV,Single-Space,FLAT,$1.00 ,15MIN,8A-8P Mon-Sat,10A-12P Thu,34.047366,-118.448678,1
SH401,1100 WILCOX AV,Single-Space,FLAT,$1.00 ,1HR,8A-7P Mon-Sat,10A-1P Mon,34.091262,-118.330909,1
LM575D,200 POINSETTIA PL,Single-Space,FLAT,$1.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",10A-12P Tue,34.075824,-118.348574,1
MM61,701 MASSELIN AV,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,9A-11A Mon,34.061705,-118.352951,1
WSV15,11400 SAN VICENTE BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.051746,-118.460183,1
CB1583,1101 S MAPLE AV,Single-Space,TOD,$0.5 - $5,2HR,"8A-6P Mon-Sat, 11A-6P Sun",,34.036739,-118.255544,0.5
OS130,2200 BUTLER AV,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.0359,-118.443458,1
CB1228A,1001 S. OLIVE ST,Single-Space,TOD,$0.5 - $1.5,4HR,8A-8P Mon-Sat,,34.041052,-118.260831,0.5
PB330,1400 BURNSIDE AV,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,8A-10A Mon,34.048005,-118.354844,1
OS768B,2301 CORINTH AV,Single-Space,FLAT,$1.00 ,4HR,8A-8P Mon-Sat,,34.03504,-118.440077,1
SVV488,4700 WILLOW BROOK AV,Single-Space,JUMP,$1\hr - $4\6hr,6HR,8A-8P Mon-Sat,11A-2P Fri,34.089371,-118.294499,1
CB954,100 E. 8TH ST,Single-Space,TOD,$3 - $5,2HR,8A-6P Mon-Sat,,34.042053,-118.252591,3
SL413,3000 SUNSET BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.083614,-118.274087,1
CC1307,101 W. 3RD ST,Single-Space,TOD,$3 - $5,2HR,8A-8P Mon-Sat,,34.049794,-118.246101,3
CC1560,200 S. SPRING ST,Single-Space,TOD,$0.5 - $4,4HR,"TANS 7A-9A, 4P-6P Mon-Fri | PKG 9A-4P, 6P-8P Mon-Fri, 8A-8P Sat",,34.050906,-118.246236,0.5
SS322,11700 SANTA MONICA BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat",,34.04295,-118.457598,1
WB403,1800 S HOPE ST,Single-Space,FLAT,$0.50 ,4HR,8A-6P Mon-Sat,,34.034301,-118.268963,0.5
WS398,1800 S. SEPULVEDA BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.045079,-118.441979,1
HO1033,7100 HAWTHORN AV,Single-Space,FLAT,$1.50 ,2HR,"8A-8P Mon-Thu, 8A-12A Fri-Sat, 11A-8P Sun",11A-2P Mon,34.099733,-118.344922,1.5
CC776,201 N. FREMONT AV,Single-Space,TOD,$0.5 - $2,2HR,PKG 8A-6P Mon-Sat | NP 8P-6A Nightly,,34.059804,-118.251195,0.5
SO243,15001 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,TANS 7A-9A Mon-Fri | PKG 9A-6P Mon-Sat,,34.153095,-118.461188,1
WSV232,11800 WILSHIRE BL,Single-Space,FLAT,$1.00 ,1HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat",,34.046697,-118.464092,1
SW34,1001 WESTERN AV,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.08929,-118.309278,1
LM227,801 LA BREA AV,Single-Space,FLAT,$1.00 ,2HR,"TANS 7A-9A, 4P-7P Mon-Fri | PKG 9A-4P Mon-Fri, 8A-8P Sat, 11A-8P Sun",,34.085428,-118.344179,1
PR49,1100 ROBERTSON BL,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,,34.056319,-118.383572,1
CB448,200 E PICO BLVD,Single-Space,TOD,$0.5 - $2,2HR,"8A-6P Mon-Sat, 11A-6P Sun",,34.035261,-118.258615,0.5
WW2469,301 N ALEXANDRIA AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,8A-11A Fri,34.076587,-118.298245,1
AE471,400 N GAREY ST,Single-Space,JUMP,$1\hr - $4\10hr,10HR,6A-4P Mon-Fri,,34.051809,-118.234198,1
SC371,11400 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.139484,-118.380977,1
VW604,601 WESTMORELAND AV,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.062931,-118.288505,1
VN582,5900 VAN NUYS BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.178881,-118.448506,1
CT570,701 NEW HIGH ST,Single-Space,TOD,$0.5 - $3,2HR,8A-8P Mon-Sat,4A-630A Fri,34.061261,-118.238122,0.5
WW1672,3401 8TH ST,Single-Space,FLAT,$1.00 ,1HR,8A-6P Mon-Sat,,34.057762,-118.305726,1
VW1437,500 WESTMORELAND AV,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,8A-11A Tue,34.064424,-118.288348,1
SL584,2401 GLENDALE BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.10177,-118.259346,1
SO365,14900 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.15235,-118.457939,1
VN288,14501 FRIAR ST,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,8A-10A Tue,34.185735,-118.449815,1
CB4422,1001 S. MAIN ST,Single-Space,TOD,$0.5 - $3,2HR,8A-8P Mon-Sat,,34.0398847,-118.2575788,0.5
SW2A,5600 SANTA MONICA BL,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.09068,-118.312771,1
VN631,14301 CALVERT ST,Single-Space,JUMP,$1\hr - $4\10hr,10HR,8A-6P Mon-Fri,,34.181722,-118.445412,1
BH388,2001 1ST ST,Single-Space,FLAT,$1.00 ,1HR,8A-8P Mon-Sat,,34.045127,-118.214051,1
WP90,3100 VIA DOLCE,Single-Space,FLAT,$1.00 ,2HR,8A-6P Daily,10A-12P Tue,33.980353,-118.462741,1
WU518,601 WITMER ST,Single-Space,FLAT,$1.00 ,2HR,8A-6P Mon-Sat,12P-3P Thu,34.05263,-118.267501,1
SL350,4000 FOUNTAIN AV,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,8A-10A Fri,34.095701,-118.278915,1
WV323,1101 GLENDON AV,Single-Space,FLAT,$2.00 ,2HR,"8A-8P Mon-Sat, 11A-8P Sun",,34.060277,-118.444023,2
SC300,11701 VENTURA BL,Single-Space,FLAT,$1.00 ,2HR,8A-8P Mon-Sat,,34.142427,-118.389972,1
